time;esti_vx;esti_vy;esti_vz;meas_vx;meas_vy;meas_vz
23,69890000000007;335,2077483673432;-124,74019163748974;19,981902164478264;433,1;-175,2;18,2
23,79890000000007;337,36918884385295;-125,88650734723893;19,760127610321646;436,5;-172,1;13,7
23,898900000000072;339,53144624027135;-126,99055370006644;19,235509735953954;438,7;-171,5;4,9
23,998900000000074;341,76918826549854;-128,1162852463057;18,22456954892967;444,4;-173,5;-9,4
24,098900000000075;344,0466624708921;-129,26317711828654;17,037496966388943;448,5;-175,5;-15,4
24,198900000000076;346,40783179843754;-130,30969549791752;15,744056825270006;454,7;-172,5;-19,6
24,298900000000078;348,91492534134983;-131,43496152517713;14,492749571728606;463,9;-176,8;-19,7
24,39890000000008;351,37064999662255;-132,37324221636686;13,260905522051955;464,0;-170,2;-20,4
24,49890000000008;353,848652546619;-133,4219355479305;12,065489414899858;467,5;-175,7;-20,6
24,598900000000082;356,2567032562523;-134,55900554862498;11,117037558999264;466,7;-180,4;-14,8
24,698900000000084;358,65817607032113;-135,64192833844257;10,195008844108708;468,8;-179,3;-15,0
24,798900000000085;360,99559850134057;-136,48564185715594;9,365547512194894;468,2;-170,5;-13,3
24,898900000000086;363,22979522127105;-137,13224258980424;9,052560661237795;465,7;-163,2;0,5
24,998900000000088;365,48886418187703;-137,93988343832547;9,146025131299204;469,1;-170,5;11,7
25,09890000000009;367,78507757567195;-138,84899672711745;9,24325070221342;473,1;-175,5;11,9
25,19890000000009;370,0941710180284;-140,03381705954948;9,587700293904357;476,0;-187,8;19,0
25,298900000000092;372,3838627869418;-141,5215568549347;10,66842849498286;477,4;-201,5;40,2
25,398900000000094;374,6502994812911;-142,96602531510524;11,908703821551255;478,6;-201,2;45,8
25,498900000000095;376,81502713856236;-144,39973528097482;13,345258134995678;476,1;-202,2;52,6
25,598900000000096;378,9826383936999;-146,22473649051557;15,11590732624858;478,4;-219,8;63,5
25,698900000000098;381,2426909490695;-148,3637861735856;16,98997350920397;484,9;-234,6;68,2
25,7989000000001;383,5334661896801;-150,5043104708295;18,19065411319646;488,6;-236,8;51,0
25,8989000000001;385,93752616252783;-152,98997269911615;19,430144784897852;496,2;-253,2;53,3
25,998900000000102;388,35216576424307;-155,40094843430646;20,276369946913263;499,1;-252,6;43,4
